"country"|"iso2c"|"iso3c"|"year"|"status"|"lastupdated"|"gdp_per_cap"|"life_exp"|"pop"|"internet"|"region"|"capital"|"longitude"|"latitude"|"income"|"lending"
"Georgia"|"GE"|"GEO"|2015|""|"2026-01-28"|4086.6223465965|73.241|3725276|47.5698|"Europe & Central Asia"|"Tbilisi"|"44.793"|"41.71"|"Upper middle income"|"IBRD"
"Georgia"|"GE"|"GEO"|2019|""|"2026-01-28"|4741.2832715876|74.165|3720161|68.8467|"Europe & Central Asia"|"Tbilisi"|"44.793"|"41.71"|"Upper middle income"|"IBRD"
"Georgia"|"GE"|"GEO"|2018|""|"2026-01-28"|4804.0546040444|73.985|3726549|62.7179|"Europe & Central Asia"|"Tbilisi"|"44.793"|"41.71"|"Upper middle income"|"IBRD"
"Germany"|"DE"|"DEU"|2016|""|"2026-01-28"|42948.9381932694|80.990243902439|82348669|84.1652|"Europe & Central Asia"|"Berlin"|"13.4115"|"52.5235"|"High income"|"Not classified"
"Germany"|"DE"|"DEU"|2018|""|"2026-01-28"|48916.1686612154|80.8926829268293|82905782|87.0371|"Europe & Central Asia"|"Berlin"|"13.4115"|"52.5235"|"High income"|"Not classified"
"Germany"|"DE"|"DEU"|2017|""|"2026-01-28"|45553.9341495339|80.9926829268293|82657002|84.3942|"Europe & Central Asia"|"Berlin"|"13.4115"|"52.5235"|"High income"|"Not classified"
"Germany"|"DE"|"DEU"|2015|""|"2026-01-28"|41929.7549110722|80.6414634146341|81686611|87.5898|"Europe & Central Asia"|"Berlin"|"13.4115"|"52.5235"|"High income"|"Not classified"
"Germany"|"DE"|"DEU"|2019|""|"2026-01-28"|47656.199739747|81.2926829268293|83092962|88.1345|"Europe & Central Asia"|"Berlin"|"13.4115"|"52.5235"|"High income"|"Not classified"
"Germany"|"DE"|"DEU"|2020|""|"2026-01-28"|47394.8734504469|81.0414634146342|83160871|89.8129|"Europe & Central Asia"|"Berlin"|"13.4115"|"52.5235"|"High income"|"Not classified"
"Ghana"|"GH"|"GHA"|2017|""|"2026-01-28"|2012.28662641265|63.829|30008354|37.8842|"Sub-Saharan Africa"|"Accra"|"-0.20795"|"5.57045"|"Lower middle income"|"IDA"
"Ghana"|"GH"|"GHA"|2016|""|"2026-01-28"|1912.47991339951|63.522|29356742|28|"Sub-Saharan Africa"|"Accra"|"-0.20795"|"5.57045"|"Lower middle income"|"IDA"
"Ghana"|"GH"|"GHA"|2018|""|"2026-01-28"|2195.32166016377|64.138|30637585|43|"Sub-Saharan Africa"|"Accra"|"-0.20795"|"5.57045"|"Lower middle income"|"IDA"
"Ghana"|"GH"|"GHA"|2015|""|"2026-01-28"|1722.77282833606|63.175|28696068|23|"Sub-Saharan Africa"|"Accra"|"-0.20795"|"5.57045"|"Lower middle income"|"IDA"
"Ghana"|"GH"|"GHA"|2019|""|"2026-01-28"|2186.65822682613|64.455|31258945|22.0732|"Sub-Saharan Africa"|"Accra"|"-0.20795"|"5.57045"|"Lower middle income"|"IDA"
"Ghana"|"GH"|"GHA"|2020|""|"2026-01-28"|2195.45481659987|64.309|31887809|62.5176|"Sub-Saharan Africa"|"Accra"|"-0.20795"|"5.57045"|"Lower middle income"|"IDA"
"Gibraltar"|"GI"|"GIB"|2017|""|"2026-01-28"|NA|82.858|34245|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Gibraltar"|"GI"|"GIB"|2016|""|"2026-01-28"|NA|82.741|33658|94.4445|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Gibraltar"|"GI"|"GIB"|2020|""|"2026-01-28"|NA|83.07|36173|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Gibraltar"|"GI"|"GIB"|2019|""|"2026-01-28"|NA|83.183|35494|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Gibraltar"|"GI"|"GIB"|2018|""|"2026-01-28"|NA|83.028|34854|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Gibraltar"|"GI"|"GIB"|2015|""|"2026-01-28"|NA|82.668|33193|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Greece"|"GR"|"GRC"|2018|""|"2026-01-28"|19873.4015238771|81.7878048780488|10732882|72.2384|"Europe & Central Asia"|"Athens"|"23.7166"|"37.9792"|"High income"|"Not classified"
"Greece"|"GR"|"GRC"|2015|""|"2026-01-28"|17980.7298238137|81.0365853658537|10820883|66.835|"Europe & Central Asia"|"Athens"|"23.7166"|"37.9792"|"High income"|"Not classified"
"Greece"|"GR"|"GRC"|2017|""|"2026-01-28"|18631.9930129293|81.2878048780488|10754679|69.893|"Europe & Central Asia"|"Athens"|"23.7166"|"37.9792"|"High income"|"Not classified"
"Greece"|"GR"|"GRC"|2020|""|"2026-01-28"|17886.733165236|81.2878048780488|10698599|78.1158|"Europe & Central Asia"|"Athens"|"23.7166"|"37.9792"|"High income"|"Not classified"
"Greece"|"GR"|"GRC"|2016|""|"2026-01-28"|17919.2426377048|81.3878048780488|10775971|69.0879|"Europe & Central Asia"|"Athens"|"23.7166"|"37.9792"|"High income"|"Not classified"
"Greece"|"GR"|"GRC"|2019|""|"2026-01-28"|19335.3602002969|81.6390243902439|10721582|75.6712|"Europe & Central Asia"|"Athens"|"23.7166"|"37.9792"|"High income"|"Not classified"
"Greenland"|"GL"|"GRL"|2019|""|"2026-01-28"|53309.2035905065|71.9443902439024|56225|NA|"Europe & Central Asia"|"Nuuk"|"-51.7214"|"64.1836"|"High income"|"Not classified"
"Greenland"|"GL"|"GRL"|2018|""|"2026-01-28"|54545.135857765|71.9675609756098|56023|NA|"Europe & Central Asia"|"Nuuk"|"-51.7214"|"64.1836"|"High income"|"Not classified"
"Greenland"|"GL"|"GRL"|2020|""|"2026-01-28"|54812.6661771023|71.8507317073171|56367|NA|"Europe & Central Asia"|"Nuuk"|"-51.7214"|"64.1836"|"High income"|"Not classified"
"Greenland"|"GL"|"GRL"|2015|""|"2026-01-28"|44536.3549705377|71.4790243902439|56114|67.6004|"Europe & Central Asia"|"Nuuk"|"-51.7214"|"64.1836"|"High income"|"Not classified"
"Greenland"|"GL"|"GRL"|2017|""|"2026-01-28"|50765.7494665372|71.9321951219512|56172|69.4825|"Europe & Central Asia"|"Nuuk"|"-51.7214"|"64.1836"|"High income"|"Not classified"
"Greenland"|"GL"|"GRL"|2016|""|"2026-01-28"|48181.7453541266|71.8385365853659|56186|68.5009|"Europe & Central Asia"|"Nuuk"|"-51.7214"|"64.1836"|"High income"|"Not classified"
"Grenada"|"GD"|"GRD"|2017|""|"2026-01-28"|9751.42661155932|74.977|115438|54.2|"Latin America & Caribbean"|"Saint George's"|"-61.7449"|"12.0653"|"Upper middle income"|"Blend"
"Grenada"|"GD"|"GRD"|2016|""|"2026-01-28"|9221.23461079424|75.01|115130|53.3|"Latin America & Caribbean"|"Saint George's"|"-61.7449"|"12.0653"|"Upper middle income"|"Blend"
"Grenada"|"GD"|"GRD"|2020|""|"2026-01-28"|8968.55890108484|75.019|116341|67.3637|"Latin America & Caribbean"|"Saint George's"|"-61.7449"|"12.0653"|"Upper middle income"|"Blend"
"Grenada"|"GD"|"GRD"|2018|""|"2026-01-28"|10083.021279225|74.957|115691|61.4|"Latin America & Caribbean"|"Saint George's"|"-61.7449"|"12.0653"|"Upper middle income"|"Blend"
"Grenada"|"GD"|"GRD"|2019|""|"2026-01-28"|10462.7929159533|74.971|115981|64.3128|"Latin America & Caribbean"|"Saint George's"|"-61.7449"|"12.0653"|"Upper middle income"|"Blend"
"Grenada"|"GD"|"GRD"|2015|""|"2026-01-28"|8694.12438005692|75.037|114676|52.5|"Latin America & Caribbean"|"Saint George's"|"-61.7449"|"12.0653"|"Upper middle income"|"Blend"
"Guam"|"GU"|"GUM"|2015|""|"2026-01-28"|35165.7014644795|76.444|164905|73.14|"East Asia & Pacific"|"Agana"|"144.794"|"13.4443"|"High income"|"Not classified"
"Guam"|"GU"|"GUM"|2018|""|"2026-01-28"|37195.9503070464|76.561|162679|NA|"East Asia & Pacific"|"Agana"|"144.794"|"13.4443"|"High income"|"Not classified"
"Guam"|"GU"|"GUM"|2017|""|"2026-01-28"|36779.0078903909|76.463|163490|80.5055|"East Asia & Pacific"|"Agana"|"144.794"|"13.4443"|"High income"|"Not classified"
"Guam"|"GU"|"GUM"|2020|""|"2026-01-28"|36482.9363953675|75.529|162158|NA|"East Asia & Pacific"|"Agana"|"144.794"|"13.4443"|"High income"|"Not classified"
"Guam"|"GU"|"GUM"|2016|""|"2026-01-28"|35930.6594898711|76.449|164233|77.01|"East Asia & Pacific"|"Agana"|"144.794"|"13.4443"|"High income"|"Not classified"
"Guam"|"GU"|"GUM"|2019|""|"2026-01-28"|39274.9431424899|76.645|161808|NA|"East Asia & Pacific"|"Agana"|"144.794"|"13.4443"|"High income"|"Not classified"
"Guatemala"|"GT"|"GTM"|2016|""|"2026-01-28"|4060.13784737643|71.215|16268760|34.5093|"Latin America & Caribbean"|"Guatemala City"|"-90.5328"|"14.6248"|"Upper middle income"|"IBRD"
"Guatemala"|"GT"|"GTM"|2017|""|"2026-01-28"|4324.99768915601|71.583|16567357|37.9|"Latin America & Caribbean"|"Guatemala City"|"-90.5328"|"14.6248"|"Upper middle income"|"IBRD"
"Guatemala"|"GT"|"GTM"|2020|""|"2026-01-28"|4477.61785000665|69.971|17357325|47.5123|"Latin America & Caribbean"|"Guatemala City"|"-90.5328"|"14.6248"|"Upper middle income"|"IBRD"
"Guatemala"|"GT"|"GTM"|2015|""|"2026-01-28"|3893.50533299068|70.915|15971743|28.8059|"Latin America & Caribbean"|"Guatemala City"|"-90.5328"|"14.6248"|"Upper middle income"|"IBRD"
"Guatemala"|"GT"|"GTM"|2018|""|"2026-01-28"|4352.94593289707|71.496|16845685|41.5|"Latin America & Caribbean"|"Guatemala City"|"-90.5328"|"14.6248"|"Upper middle income"|"IBRD"
"Guatemala"|"GT"|"GTM"|2019|""|"2026-01-28"|4511.99839552697|71.639|17103803|44.401|"Latin America & Caribbean"|"Guatemala City"|"-90.5328"|"14.6248"|"Upper middle income"|"IBRD"
"Guinea"|"GN"|"GIN"|2017|""|"2026-01-28"|833.598621691121|58.715|12385659|18.7|"Sub-Saharan Africa"|"Conakry"|"-13.7"|"9.51667"|"Low income"|"IDA"
"Guinea"|"GN"|"GIN"|2015|""|"2026-01-28"|747.356966759448|57.899|11767070|9.2|"Sub-Saharan Africa"|"Conakry"|"-13.7"|"9.51667"|"Low income"|"IDA"
"Guinea"|"GN"|"GIN"|2018|""|"2026-01-28"|933.273615633705|59.043|12704774|21.83|"Sub-Saharan Africa"|"Conakry"|"-13.7"|"9.51667"|"Low income"|"IDA"
"Guinea"|"GN"|"GIN"|2019|""|"2026-01-28"|1031.34146480732|59.379|13034346|22.6255|"Sub-Saharan Africa"|"Conakry"|"-13.7"|"9.51667"|"Low income"|"IDA"
"Guinea"|"GN"|"GIN"|2020|""|"2026-01-28"|1053.66097696415|59.35|13371183|23.4499|"Sub-Saharan Africa"|"Conakry"|"-13.7"|"9.51667"|"Low income"|"IDA"
"Guinea"|"GN"|"GIN"|2016|""|"2026-01-28"|711.996509782316|58.49|12073030|13.1|"Sub-Saharan Africa"|"Conakry"|"-13.7"|"9.51667"|"Low income"|"IDA"
"Guinea-Bissau"|"GW"|"GNB"|2016|""|"2026-01-28"|679.665386626818|60.619|1831893|13.8|"Sub-Saharan Africa"|"Bissau"|"-15.1804"|"11.8037"|"Low income"|"IDA"
"Guinea-Bissau"|"GW"|"GNB"|2015|""|"2026-01-28"|645.066837207039|60.071|1786457|6.1|"Sub-Saharan Africa"|"Bissau"|"-15.1804"|"11.8037"|"Low income"|"IDA"
"Guinea-Bissau"|"GW"|"GNB"|2018|""|"2026-01-28"|808.531613218504|61.652|1922168|15.7|"Sub-Saharan Africa"|"Bissau"|"-15.1804"|"11.8037"|"Low income"|"IDA"
"Guinea-Bissau"|"GW"|"GNB"|2019|""|"2026-01-28"|811.216425885129|62.161|1967696|17.9215|"Sub-Saharan Africa"|"Bissau"|"-15.1804"|"11.8037"|"Low income"|"IDA"
"Guinea-Bissau"|"GW"|"GNB"|2020|""|"2026-01-28"|846.915855715971|61.343|2013255|20.4573|"Sub-Saharan Africa"|"Bissau"|"-15.1804"|"11.8037"|"Low income"|"IDA"
"Guinea-Bissau"|"GW"|"GNB"|2017|""|"2026-01-28"|783.123186602022|61.148|1877072|14.8|"Sub-Saharan Africa"|"Bissau"|"-15.1804"|"11.8037"|"Low income"|"IDA"
"Guyana"|"GY"|"GUY"|2018|""|"2026-01-28"|6048.38697180418|68.829|791556|48.5989|"Latin America & Caribbean"|"Georgetown"|"-58.1548"|"6.80461"|"Upper middle income"|"IDA"
"Guyana"|"GY"|"GUY"|2015|""|"2026-01-28"|5640.41560569466|67.719|758781|34|"Latin America & Caribbean"|"Georgetown"|"-58.1548"|"6.80461"|"Upper middle income"|"IDA"
"Guyana"|"GY"|"GUY"|2016|""|"2026-01-28"|5870.87823759835|68.069|763548|35.66|"Latin America & Caribbean"|"Georgetown"|"-58.1548"|"6.80461"|"Upper middle income"|"IDA"
"Guyana"|"GY"|"GUY"|2017|""|"2026-01-28"|6178.6650437298|68.543|768479|42.7|"Latin America & Caribbean"|"Georgetown"|"-58.1548"|"6.80461"|"Upper middle income"|"IDA"
"Guyana"|"GY"|"GUY"|2020|""|"2026-01-28"|6775.70939096303|67.751|807481|62.954|"Latin America & Caribbean"|"Georgetown"|"-58.1548"|"6.80461"|"Upper middle income"|"IDA"
"Guyana"|"GY"|"GUY"|2019|""|"2026-01-28"|6405.82443444562|69.067|807665|55.3127|"Latin America & Caribbean"|"Georgetown"|"-58.1548"|"6.80461"|"Upper middle income"|"IDA"
"Haiti"|"HT"|"HTI"|2017|""|"2026-01-28"|1395.23945184461|63.832|10817754|27.2|"Latin America & Caribbean"|"Port-au-Prince"|"-72.3288"|"18.5392"|"Lower middle income"|"IDA"
"Haiti"|"HT"|"HTI"|2015|""|"2026-01-28"|1411.12684746796|63.224|10523242|14.2|"Latin America & Caribbean"|"Port-au-Prince"|"-72.3288"|"18.5392"|"Lower middle income"|"IDA"
"Haiti"|"HT"|"HTI"|2020|""|"2026-01-28"|1290.32538667383|63.773|11243848|NA|"Latin America & Caribbean"|"Port-au-Prince"|"-72.3288"|"18.5392"|"Lower middle income"|"IDA"
"Haiti"|"HT"|"HTI"|2016|""|"2026-01-28"|1318.40268167953|63.325|10671457|22.8|"Latin America & Caribbean"|"Port-au-Prince"|"-72.3288"|"18.5392"|"Lower middle income"|"IDA"
"Haiti"|"HT"|"HTI"|2018|""|"2026-01-28"|1496.38048970156|64.077|10962362|32.4736|"Latin America & Caribbean"|"Port-au-Prince"|"-72.3288"|"18.5392"|"Lower middle income"|"IDA"
"Haiti"|"HT"|"HTI"|2019|""|"2026-01-28"|1352.17204191532|64.328|11105163|39.262|"Latin America & Caribbean"|"Port-au-Prince"|"-72.3288"|"18.5392"|"Lower middle income"|"IDA"
"Honduras"|"HN"|"HND"|2019|""|"2026-01-28"|2502.32744328073|72.124|9943633|39.3884|"Latin America & Caribbean"|"Tegucigalpa"|"-87.4667"|"15.1333"|"Lower middle income"|"IDA"
"Honduras"|"HN"|"HND"|2018|""|"2026-01-28"|2464.64241531918|72.001|9765210|36.0401|"Latin America & Caribbean"|"Tegucigalpa"|"-87.4667"|"15.1333"|"Lower middle income"|"IDA"
"Honduras"|"HN"|"HND"|2016|""|"2026-01-28"|2307.34468351082|71.615|9412380|29.5282|"Latin America & Caribbean"|"Tegucigalpa"|"-87.4667"|"15.1333"|"Lower middle income"|"IDA"
"Honduras"|"HN"|"HND"|2017|""|"2026-01-28"|2413.0076562942|71.805|9588137|31.7358|"Latin America & Caribbean"|"Tegucigalpa"|"-87.4667"|"15.1333"|"Lower middle income"|"IDA"
"Honduras"|"HN"|"HND"|2015|""|"2026-01-28"|2271.20265980349|71.323|9237305|27.1395|"Latin America & Caribbean"|"Tegucigalpa"|"-87.4667"|"15.1333"|"Lower middle income"|"IDA"
"Honduras"|"HN"|"HND"|2020|""|"2026-01-28"|2307.61494319511|70.864|10119640|45.2483|"Latin America & Caribbean"|"Tegucigalpa"|"-87.4667"|"15.1333"|"Lower middle income"|"IDA"
"Hong Kong SAR, China"|"HK"|"HKG"|2020|""|"2026-01-28"|46109.2299946609|85.4963414634146|7481000|92.4131|"East Asia & Pacific"|""|"114.109"|"22.3964"|"High income"|"Not classified"
"Hong Kong SAR, China"|"HK"|"HKG"|2018|""|"2026-01-28"|48537.5668888343|84.869756097561|7452600|90.5074|"East Asia & Pacific"|""|"114.109"|"22.3964"|"High income"|"Not classified"
"Hong Kong SAR, China"|"HK"|"HKG"|2017|""|"2026-01-28"|46160.429791493|84.6956097560976|7393200|89.4159|"East Asia & Pacific"|""|"114.109"|"22.3964"|"High income"|"Not classified"
"Hong Kong SAR, China"|"HK"|"HKG"|2019|""|"2026-01-28"|48359.0011950597|85.1558536585366|7507900|91.7434|"East Asia & Pacific"|""|"114.109"|"22.3964"|"High income"|"Not classified"
"Hong Kong SAR, China"|"HK"|"HKG"|2016|""|"2026-01-28"|43734.1980702999|84.2114634146342|7336600|87.4794|"East Asia & Pacific"|""|"114.109"|"22.3964"|"High income"|"Not classified"
"Hong Kong SAR, China"|"HK"|"HKG"|2015|""|"2026-01-28"|42432.1619740441|84.2526829268293|7291300|84.9484|"East Asia & Pacific"|""|"114.109"|"22.3964"|"High income"|"Not classified"
"Hungary"|"HU"|"HUN"|2020|""|"2026-01-28"|16386.9308821258|75.419512195122|9670419|84.7712|"Europe & Central Asia"|"Budapest"|"19.0408"|"47.4984"|"High income"|"Not classified"
"Hungary"|"HU"|"HUN"|2019|""|"2026-01-28"|17012.8598553199|76.3195121951219|9694824|80.3717|"Europe & Central Asia"|"Budapest"|"19.0408"|"47.4984"|"High income"|"Not classified"
"Hungary"|"HU"|"HUN"|2016|""|"2026-01-28"|13215.8605277789|76.0634146341464|9759755|79.2594|"Europe & Central Asia"|"Budapest"|"19.0408"|"47.4984"|"High income"|"Not classified"
"Hungary"|"HU"|"HUN"|2018|""|"2026-01-28"|16605.0570511887|76.0658536585366|9706964|76.0744|"Europe & Central Asia"|"Budapest"|"19.0408"|"47.4984"|"High income"|"Not classified"
"Hungary"|"HU"|"HUN"|2017|""|"2026-01-28"|14736.1668157258|75.8170731707317|9726756|76.7505|"Europe & Central Asia"|"Budapest"|"19.0408"|"47.4984"|"High income"|"Not classified"
"Hungary"|"HU"|"HUN"|2015|""|"2026-01-28"|12782.9412577973|75.5682926829269|9797755|72.8347|"Europe & Central Asia"|"Budapest"|"19.0408"|"47.4984"|"High income"|"Not classified"
"Iceland"|"IS"|"ISL"|2015|""|"2026-01-28"|53505.6964079339|82.4682926829268|330815|98.2|"Europe & Central Asia"|"Reykjavik"|"-21.8952"|"64.1353"|"High income"|"Not classified"
"Iceland"|"IS"|"ISL"|2018|""|"2026-01-28"|75633.8651351915|82.8609756097561|352721|99.011|"Europe & Central Asia"|"Reykjavik"|"-21.8952"|"64.1353"|"High income"|"Not classified"
"Iceland"|"IS"|"ISL"|2020|""|"2026-01-28"|60127.9393575616|83.0634146341463|366463|99.5328|"Europe & Central Asia"|"Reykjavik"|"-21.8952"|"64.1353"|"High income"|"Not classified"
"Iceland"|"IS"|"ISL"|2017|""|"2026-01-28"|72976.3729990975|82.6609756097561|343400|98.2552|"Europe & Central Asia"|"Reykjavik"|"-21.8952"|"64.1353"|"High income"|"Not classified"
"Iceland"|"IS"|"ISL"|2019|""|"2026-01-28"|69296.3144361601|83.1634146341463|360563|99.5049|"Europe & Central Asia"|"Reykjavik"|"-21.8952"|"64.1353"|"High income"|"Not classified"
"Iceland"|"IS"|"ISL"|2016|""|"2026-01-28"|62854.0906407932|82.2048780487805|335439|98.24|"Europe & Central Asia"|"Reykjavik"|"-21.8952"|"64.1353"|"High income"|"Not classified"
"India"|"IN"|"IND"|2019|""|"2026-01-28"|2041.42863698585|70.746|1389030312|29.5235|"South Asia"|"New Delhi"|"77.225"|"28.6353"|"Lower middle income"|"IBRD"
"India"|"IN"|"IND"|2017|""|"2026-01-28"|1950.10468280866|70.068|1359657400|18.2|"South Asia"|"New Delhi"|"77.225"|"28.6353"|"Lower middle income"|"IBRD"
"India"|"IN"|"IND"|2018|""|"2026-01-28"|1966.25455171679|70.415|1374659064|20.0813|"South Asia"|"New Delhi"|"77.225"|"28.6353"|"Lower middle income"|"IBRD"
"India"|"IN"|"IND"|2016|""|"2026-01-28"|1707.50892912243|69.709|1343944296|16.5|"South Asia"|"New Delhi"|"77.225"|"28.6353"|"Lower middle income"|"IBRD"
"India"|"IN"|"IND"|2015|""|"2026-01-28"|1583.99815907985|69.326|1328024498|14.9|"South Asia"|"New Delhi"|"77.225"|"28.6353"|"Lower middle income"|"IBRD"
"India"|"IN"|"IND"|2020|""|"2026-01-28"|1907.04251637669|70.156|1402617695|43.4054|"South Asia"|"New Delhi"|"77.225"|"28.6353"|"Lower middle income"|"IBRD"
"Indonesia"|"ID"|"IDN"|2018|""|"2026-01-28"|3860.95353090726|70.08|269951846|39.9046|"East Asia & Pacific"|"Jakarta"|"106.83"|"-6.19752"|"Lower middle income"|"IBRD"
"Indonesia"|"ID"|"IDN"|2017|""|"2026-01-28"|3798.88326174526|69.953|267346658|32.3358|"East Asia & Pacific"|"Jakarta"|"106.83"|"-6.19752"|"Lower middle income"|"IBRD"
"Indonesia"|"ID"|"IDN"|2016|""|"2026-01-28"|3521.46943457574|69.733|264627418|25.4474|"East Asia & Pacific"|"Jakarta"|"106.83"|"-6.19752"|"Lower middle income"|"IBRD"
"Indonesia"|"ID"|"IDN"|2015|""|"2026-01-28"|3288.22269725538|69.52|261799249|22.0627|"East Asia & Pacific"|"Jakarta"|"106.83"|"-6.19752"|"Lower middle income"|"IBRD"
"Indonesia"|"ID"|"IDN"|2020|""|"2026-01-28"|3853.70288774146|68.817|274814866|53.7265|"East Asia & Pacific"|"Jakarta"|"106.83"|"-6.19752"|"Lower middle income"|"IBRD"
"Indonesia"|"ID"|"IDN"|2019|""|"2026-01-28"|4106.94856160358|70.349|272489381|47.6906|"East Asia & Pacific"|"Jakarta"|"106.83"|"-6.19752"|"Lower middle income"|"IBRD"
"Iran, Islamic Rep."|"IR"|"IRN"|2018|""|"2026-01-28"|4783.01067340237|76.621|86117998|70.2006|"Middle East & North Africa"|"Tehran"|"51.4447"|"35.6878"|"Lower middle income"|"IBRD"
"Iran, Islamic Rep."|"IR"|"IRN"|2017|""|"2026-01-28"|6000.93346404409|76.396|85026754|64.044|"Middle East & North Africa"|"Tehran"|"51.4447"|"35.6878"|"Lower middle income"|"IBRD"
"Iran, Islamic Rep."|"IR"|"IRN"|2016|""|"2026-01-28"|5710.59947089104|76.155|83812228|53.2268|"Middle East & North Africa"|"Tehran"|"51.4447"|"35.6878"|"Lower middle income"|"IBRD"
"Iran, Islamic Rep."|"IR"|"IRN"|2019|""|"2026-01-28"|3997.4935449585|76.855|87051648|72.4509|"Middle East & North Africa"|"Tehran"|"51.4447"|"35.6878"|"Lower middle income"|"IBRD"
"Iran, Islamic Rep."|"IR"|"IRN"|2020|""|"2026-01-28"|3202.50003502169|74.141|87723443|75.5699|"Middle East & North Africa"|"Tehran"|"51.4447"|"35.6878"|"Lower middle income"|"IBRD"
"Iran, Islamic Rep."|"IR"|"IRN"|2015|""|"2026-01-28"|4952.73355532178|75.907|82619362|45.335|"Middle East & North Africa"|"Tehran"|"51.4447"|"35.6878"|"Lower middle income"|"IBRD"
"Iraq"|"IQ"|"IRQ"|2016|""|"2026-01-28"|4334.42096404188|68.683|38469627|19.9|"Middle East & North Africa"|"Baghdad"|"44.394"|"33.3302"|"Upper middle income"|"IBRD"
"Iraq"|"IQ"|"IRQ"|2017|""|"2026-01-28"|4759.2846435467|69.788|39337353|49.36|"Middle East & North Africa"|"Baghdad"|"44.394"|"33.3302"|"Upper middle income"|"IBRD"
"Iraq"|"IQ"|"IRQ"|2018|""|"2026-01-28"|5646.68932074742|71.116|40265624|33.9|"Middle East & North Africa"|"Baghdad"|"44.394"|"33.3302"|"Upper middle income"|"IBRD"
"Iraq"|"IQ"|"IRQ"|2020|""|"2026-01-28"|4295.18945121228|69.651|42116605|53.6778|"Middle East & North Africa"|"Baghdad"|"44.394"|"33.3302"|"Upper middle income"|"IBRD"
"Iraq"|"IQ"|"IRQ"|2019|""|"2026-01-28"|5671.8568632942|71.245|41192171|44.3263|"Middle East & North Africa"|"Baghdad"|"44.394"|"33.3302"|"Upper middle income"|"IBRD"
"Iraq"|"IQ"|"IRQ"|2015|""|"2026-01-28"|4440.14189252367|69.977|37560535|15.2|"Middle East & North Africa"|"Baghdad"|"44.394"|"33.3302"|"Upper middle income"|"IBRD"
"Ireland"|"IE"|"IRL"|2015|""|"2026-01-28"|64250.1385181257|81.4536585365854|4701957|83.4948|"Europe & Central Asia"|"Dublin"|"-6.26749"|"53.3441"|"High income"|"Not classified"
"Ireland"|"IE"|"IRL"|2017|""|"2026-01-28"|72161.4047531385|82.1560975609756|4827445|84.114|"Europe & Central Asia"|"Dublin"|"-6.26749"|"53.3441"|"High income"|"Not classified"
"Ireland"|"IE"|"IRL"|2019|""|"2026-01-28"|81827.6688873996|82.7024390243903|4976456|87.0001|"Europe & Central Asia"|"Dublin"|"-6.26749"|"53.3441"|"High income"|"Not classified"
"Ireland"|"IE"|"IRL"|2018|""|"2026-01-28"|80804.1123164826|82.2048780487805|4898022|87.0001|"Europe & Central Asia"|"Dublin"|"-6.26749"|"53.3441"|"High income"|"Not classified"
"Ireland"|"IE"|"IRL"|2016|""|"2026-01-28"|64129.5571542383|81.6536585365854|4762722|83.5|"Europe & Central Asia"|"Dublin"|"-6.26749"|"53.3441"|"High income"|"Not classified"
"Ireland"|"IE"|"IRL"|2020|""|"2026-01-28"|86514.0706108754|82.4560975609756|5039747|91.9999|"Europe & Central Asia"|"Dublin"|"-6.26749"|"53.3441"|"High income"|"Not classified"
"Isle of Man"|"IM"|"IMN"|2017|""|"2026-01-28"|83481.3038489014|80.506|83609|NA|"Europe & Central Asia"|"Douglas"|"-4.47928"|"54.1509"|"High income"|"Not classified"
"Isle of Man"|"IM"|"IMN"|2016|""|"2026-01-28"|82025.9454509241|80.391|83466|NA|"Europe & Central Asia"|"Douglas"|"-4.47928"|"54.1509"|"High income"|"Not classified"
"Isle of Man"|"IM"|"IMN"|2018|""|"2026-01-28"|89393.8244248812|80.614|83805|NA|"Europe & Central Asia"|"Douglas"|"-4.47928"|"54.1509"|"High income"|"Not classified"
"Isle of Man"|"IM"|"IMN"|2019|""|"2026-01-28"|87127.5517977404|80.74|83957|NA|"Europe & Central Asia"|"Douglas"|"-4.47928"|"54.1509"|"High income"|"Not classified"
"Isle of Man"|"IM"|"IMN"|2015|""|"2026-01-28"|84753.5187422732|80.267|83593|NA|"Europe & Central Asia"|"Douglas"|"-4.47928"|"54.1509"|"High income"|"Not classified"
